VIDEO,ANIMAL,BODY-PART,SHAPE,SHAPE TYPE,MEASUREMENT,VALUE
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-CCI_7H3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.1971740334901617
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.44
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.18456140350877193
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),57.0
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),5.12685682138079
M-N_7A3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),10.52
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.2677839985567558
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.48
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.15200000000000002
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),185.0
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),30.741395860915688
M-N_7A3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),28.120000000000005
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.4474957165745714
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),14.28
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.10457831325301205
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),83.0
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),5.284844208955694
M-N_7A3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),8.68
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7A3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.1388464652858366
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.12
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.7300869565217393
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),115.0
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),69.25385044235922
M-N_7A3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),83.96000000000002
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),0.815778403029819
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),12.28
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.17333333333333334
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),9.0
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),0.22841795284834931
M-N_7A3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),1.56
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7A3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),0.0
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7A3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),0.6498579546546044
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.64
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.2021052631578947
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),76.0
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),1.3954194665859716
M-N_7C1-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),15.359999999999998
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),0.6108733856261642
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),12.28
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.18285714285714288
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),154.0
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),23.736794905512834
M-N_7C1-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),28.160000000000004
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.0440051134702952
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),6.68
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.23085714285714287
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),70.0
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),19.418995869228873
M-N_7C1-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),16.16
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7C1-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),2.502772551705618
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.36
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.3029090909090909
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),110.0
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),44.9144542129407
M-N_7C1-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),33.32
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.115940230073437
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),19.24
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.27230769230769225
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),52.0
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),7.775796708941196
M-N_7C1-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),14.159999999999998
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.4025864767059566
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),17.72
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.18568421052631578
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),95.0
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),19.06466226500453
M-N_7C1-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),17.64
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7C1-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),8.467706231393167
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),40.4
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.36000000000000004
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),21.0
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),34.30509755346629
M-N_7D4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),7.560000000000001
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),11.422273009030627
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),13.88
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.12023391812865498
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),171.0
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),141.2950750605341
M-N_7D4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),20.560000000000002
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),8.22250494781211
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),17.36
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.24930232558139537
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),43.0
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),54.53499992378363
M-N_7D4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),10.72
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7D4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),3.1829369368617133
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.08
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.168
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),35.0
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),7.514419499867267
M-N_7D4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),5.88
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),11.23973116059355
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),6.28
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.15764705882352942
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),51.0
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),40.408292156846436
M-N_7D4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),8.040000000000001
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),2.0052298733866403
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),9.48
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.16844221105527638
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),199.0
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),36.24583666899915
M-N_7D4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),33.519999999999996
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),0.0
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),104.8
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),0.25333333333333335
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),6.0
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7D4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),1.5200000000000002
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.8976743443342456
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.16
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.16999999999999998
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),52.0
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),14.142200862387357
M-N_7E3-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),8.84
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),7.310884935178772
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),11.28
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.12287292817679558
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),181.0
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),83.98238098344352
M-N_7E3-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),22.240000000000002
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),5.701661931276507
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),16.4
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.17399999999999996
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),60.0
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),40.842260806553334
M-N_7E3-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),10.439999999999998
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),0.0
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),2.16
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),0.14608695652173917
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),23.0
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7E3-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),3.3600000000000008
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),0.7895511378610072
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.8
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.3158974358974358
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),39.0
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),3.083699898869468
M-N_7E3-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),12.319999999999997
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),1.675686900363842
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),24.04
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.1434319526627219
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),169.0
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),15.979760822872048
M-N_7E3-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),24.240000000000002
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),2.5123109987189376
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),15.68
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.16526315789473686
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),76.0
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),30.46172243574988
M-N_7E3-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),12.56
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7E3-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),6.3331670615916975
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.12
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.18411764705882355
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),68.0
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),47.56984227293337
M-N_7E4-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),12.520000000000001
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),7.240525123783498
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),8.92
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.1579342723004695
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),213.0
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),148.45337307613372
M-N_7E4-0,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),33.64
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),11.494547641714087
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),26.72
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.24242424242424243
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),33.0
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),57.93503756223168
M-N_7E4-0,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),8.0
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),0.0
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),80.56
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),0.2
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),1.0
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7E4-0,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.2
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),1.3465019592094791
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.12
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.46792452830188674
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),53.0
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),26.995963275036956
M-N_7E4-5,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),24.799999999999997
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),4.788181451565425
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),9.64
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,MEAN ROI BOUT TIME (S),0.1561904761904762
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,ROI ENTRIES (COUNTS),21.0
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI MOVEMENT (CM),8.427199354755148
M-N_7E4-5,Animal_1,Tail_base,Chamber2,rectangle,TOTAL ROI TIME (S),3.2800000000000002
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,AVERAGE ROI VELOCITY (CM/S),1.6669654319729412
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),12.68
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,MEAN ROI BOUT TIME (S),0.14810810810810812
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,ROI ENTRIES (COUNTS),185.0
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI MOVEMENT (CM),30.03937579837989
M-N_7E4-5,Animal_1,Tail_base,Chamber3,rectangle,TOTAL ROI TIME (S),27.400000000000002
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,AVERAGE ROI VELOCITY (CM/S),
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,MEAN ROI BOUT TIME (S),
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI MOVEMENT (CM),0.0
M-N_7E4-5,Animal_1,Tail_base,Top_half,rectangle,TOTAL ROI TIME (S),0.0
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,AVERAGE ROI VELOCITY (CM/S),2.342518216043917
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.48
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,MEAN ROI BOUT TIME (S),0.12361290322580645
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,ROI ENTRIES (COUNTS),155.0
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI MOVEMENT (CM),21.10645748608935
M-N_7H2-0,Animal_1,Tail_base,Chamber1,rectangle,TOTAL ROI TIME (S),19.16
M-N_7H2-0,Animal_1,Tail_base,Chamber2,rectangle,AVERAGE ROI VELOCITY (CM/S),12.070405907474337
